140,ca,T3R,Calgary Northwest,AB,51.1497,-114.27
141,ca,T3Z,Redwood Meadows,AB,50.9821,-114.518
142,ca,T4A,Airdrie East,AB,51.2733,-113.991
143,ca,T4B,Airdrie West,AB,51.2816,-114.015
144,ca,T4C,Cochrane,AB,51.1896,-114.477
145,ca,T4E,Red Deer County,AB,52.2911,-113.703
146,ca,T4G,Innisfail,AB,52.029,-113.947
147,ca,T4H,Olds,AB,51.7956,-114.094
148,ca,T4J,Ponoka,AB,52.6649,-113.582
149,ca,T4L,Lacombe,AB,52.36,-114.374
150,ca,T4N,Red Deer Central,AB,52.2592,-113.824
151,ca,T4P,Red Deer North,AB,52.2887,-113.839
152,ca,T4R,Red Deer South,AB,52.2451,-113.785
153,ca,T4S,Sylvan Lake,AB,52.3083,-114.095
154,ca,T4T,Rocky Mountain House,AB,52.378,-114.931
155,ca,T4V,Camrose,AB,53.0204,-112.813
156,ca,T4X,Beaumont,AB,53.3571,-113.413
157,ca,T5A,Edmonton (West Clareview / East Londonderry),AB,53.5899,-113.441
158,ca,T5B,Edmonton (East North Central / West Beverly),AB,53.5766,-113.461
159,ca,T5C,Edmonton (Central Londonderry),AB,53.6129,-113.457
160,ca,T5E,Edmonton (West Londonderry / East Calder),AB,53.5923,-113.517
161,ca,T5G,Edmonton (North Central / Queen Mary Park / YXD),AB,53.5682,-113.482
162,ca,T5H,Edmonton (North and East Downtown Fringe),AB,53.555,-113.482
163,ca,T5J,Edmonton (North Downtown),AB,53.5421,-113.499
164,ca,T5K,Edmonton (South Downtown / South Downtown Fringe),AB,53.535,-113.501
165,ca,T5L,Edmonton (North Westmount / West Calder / East Mistatim),AB,53.5801,-113.541
166,ca,T5M,Edmonton (South Westmount / Groat Estate / East Northwest Industrial),AB,53.5614,-113.546
167,ca,T5N,Edmonton (Glenora / SW Downtown Fringe),AB,53.5495,-113.545
168,ca,T5P,Edmonton (North Jasper Place),AB,53.5529,-113.584
169,ca,T5R,Edmonton (Central Jasper Place / Buena Vista),AB,53.5224,-113.576
170,ca,T5S,Edmonton (West Northwest Industrial / Winterburn),AB,53.5416,-113.625
171,ca,T5T,Edmonton West (West Jasper Place / West Edmonton Mall),AB,53.5157,-113.634
172,ca,T5V,Edmonton (Central Mistatim),AB,53.58,-113.587
173,ca,T5W,Edmonton (Central Beverly),AB,53.5705,-113.404
174,ca,T5X,Edmonton (East Castledowns),AB,53.6072,-113.518
175,ca,T5Y,Edmonton (Landbank / Oliver / East Lake District),AB,53.6026,-113.384
176,ca,T5Z,Edmonton (West Lake District),AB,53.5966,-113.488
177,ca,T6A,Edmonton (North Capilano),AB,53.5483,-113.408
178,ca,T6B,Edmonton (SE Capilano / West Southeast Industrial / East Bonnie Doon),AB,53.5322,-113.44
179,ca,T6C,Edmonton (Central Bonnie Doon),AB,53.5182,-113.477
180,ca,T6E,Edmonton (South Bonnie Doon / East University),AB,53.5087,-113.508
181,ca,T6G,Edmonton (West University / Strathcona Place),AB,53.5248,-113.533
182,ca,T6H,Edmonton (Southgate / North Riverbend),AB,53.4839,-113.523
183,ca,T6J,Edmonton (Kaskitayo),AB,53.4822,-113.527
184,ca,T6K,Edmonton (West Mill Woods),AB,53.4816,-113.462
185,ca,T6L,Edmonton (East Mill Woods),AB,53.4681,-113.434
186,ca,T6M,Edmonton Southwest,AB,53.4967,-113.616
187,ca,T6N,Edmonton (South Industrial),AB,53.458,-113.483
188,ca,T6P,Edmonton (East Southeast Industrial / South Clover Bar),AB,53.4996,-113.368
189,ca,T6R,Edmonton (Riverbend),AB,53.4782,-113.587
190,ca,T6S,Edmonton (North Clover Bar),AB,53.5729,-113.352
191,ca,T6T,Edmonton (Meadows),AB,53.4768,-113.366
192,ca,T6V,Edmonton (West Castledowns),AB,53.6202,-113.543
193,ca,T6W,Edmonton (Heritage Valley),AB,53.4129,-113.496
194,ca,T6X,Edmonton (Ellerslie),AB,53.4154,-113.492
195,ca,T7A,Drayton Valley,AB,53.2165,-114.989
196,ca,T7E,Edson,AB,53.5908,-116.41
197,ca,T7N,Barrhead,AB,54.1136,-114.393
198,ca,T7P,Westlock,AB,54.166,-113.845
199,ca,T7S,Whitecourt,AB,54.1407,-115.687
200,ca,T7V,Hinton,AB,53.3981,-117.555
201,ca,T7X,Spruce Grove North,AB,53.549,-113.899
202,ca,T7Y,Spruce Grove South,AB,53.4495,-113.714
203,ca,T7Z,Stony Plain,AB,53.5202,-114.013
204,ca,T8A,Sherwood Park West,AB,53.519,-113.322
205,ca,T8B,Sherwood Park Outer Southwest,AB,53.4482,-113.271
206,ca,T8C,Sherwood Park Inner Southwest,AB,53.4162,-113.148
207,ca,T8E,Sherwood Park Central,AB,53.4548,-113.05
208,ca,T8G,Sherwood Park East,AB,53.4749,-112.951
209,ca,T8H,Sherwood Park Northwest,AB,53.5462,-113.256
210,ca,T8L,Fort Saskatchewan,AB,53.6916,-113.229
211,ca,T8N,St. Albert,AB,53.6199,-113.638
212,ca,T8R,Morinville,AB,53.7903,-113.646
213,ca,T8S,Peace River,AB,56.2539,-117.285
214,ca,T8V,Grande Prairie Central,AB,55.1726,-118.8
215,ca,T8W,Grande Prairie South,AB,55.1389,-118.773
216,ca,T8X,Grande Prairie East,AB,55.1749,-118.763
217,ca,T9A,Wetaskiwin,AB,52.9741,-113.365
218,ca,T9C,Vegreville,AB,53.4874,-112.064
219,ca,T9E,Leduc,AB,53.2524,-113.539
220,ca,T9G,Devon,AB,53.3632,-113.729
221,ca,T9H,Fort McMurray Outer Central,AB,56.6977,-111.339
222,ca,T9J,Fort McMurray Inner Central,AB,56.7057,-111.372
223,ca,T9K,Fort McMurray Northwest,AB,56.7273,-111.436
224,ca,T9M,Cold Lake,AB,54.4127,-110.216
225,ca,T9N,Bonnyville,AB,54.2678,-110.732
226,ca,T9S,Athabas,AB,54.7139,-113.294
227,ca,T9V,Lloydminster,AB,53.2786,-110.023
228,ca,T9W,Wainwright,AB,52.8403,-110.87
229,ca,T9X,Vermilion,AB,53.3515,-110.845
230,ca,V0A,Upper Columbia Region (Golden),BC,50.5402,-116.002
231,ca,V0B,East Kootenays (Fernie),BC,49.4539,-116.763
232,ca,V0C,Northern British Columbia (Fort Nelson),BC,56.2478,-120.849
233,ca,V0E,Central Okanagan and High Country (Revelstoke),BC,50.9647,-119.164
234,ca,V0G,West Kootenays (Rossland),BC,49.7332,-116.913
235,ca,V0H,South Okanagan (Summerland),BC,49.2357,-119.012
236,ca,V0J,Omineca and Yellowhead (Smithers),BC,55.2046,-129.083
237,ca,V0K,Cariboo and West Okanagan (100 Mile House),BC,50.7372,-121.271
238,ca,V0L,Chilcotin (Alexis Creek),BC,52.4018,-124.023
239,ca,V0M,Harrison Lake Region (Agassiz),BC,49.2341,-121.771
240,ca,V0N,North Island, Sunshine Coast, and Southern Gulf Islands (Whistler),BC,50.5899,-126.952
241,ca,V0P,North Central Island and Bute Inlet Region (Gold River),BC,50.898,-124.863
242,ca,V0R,Central Island (Chemainus),BC,49.2818,-126.063
243,ca,V0S,Juan de Fuca Shore (Sooke),BC,48.5788,-123.464
244,ca,V0T,Inside Passage and the Queen Charlottes (Queen Charlotte City),BC,54.7992,-130.078
245,ca,V0V,Lower Skeena (Port Edward),BC,53.4242,-129.263
246,ca,V0W,Atlin Region (Atlin),BC,59.4808,-133.631
247,ca,V0X,Similkameen (Hope),BC,49.0538,-122.476
248,ca,V1A,Kimberley,BC,49.6626,-115.967
249,ca,V1B,Vernon East,BC,50.2158,-119.271
250,ca,V1C,Cranbrook,BC,49.512,-115.77
251,ca,V1E,Salmon Arm,BC,50.6947,-119.291
252,ca,V1G,Dawson Creek,BC,55.7741,-120.253
253,ca,V1H,Vernon West,BC,50.2629,-119.304
254,ca,V1J,Fort St. John,BC,56.2306,-120.828
255,ca,V1K,Merritt,BC,50.1076,-120.775
256,ca,V1L,Nelson,BC,49.4832,-117.303
257,ca,V1M,Langley Township North,BC,49.164,-122.656
258,ca,V1N,Castlegar,BC,49.3298,-117.661
259,ca,V1P,Kelowna East,BC,49.8808,-119.365
260,ca,V1R,Trail,BC,49.1135,-117.716
261,ca,V1S,Kamloops Southwest,BC,50.6553,-120.381
262,ca,V1T,Vernon Central,BC,50.2533,-119.28
263,ca,V1V,Kelowna North,BC,49.929,-119.468
264,ca,V1W,Kelowna Southwest,BC,49.842,-119.49
265,ca,V1X,Kelowna East Central,BC,49.8754,-119.396
266,ca,V1Y,Kelowna Central,BC,49.8803,-119.5
267,ca,V1Z,Kelowna West,BC,49.88,-119.535
268,ca,V2A,Penticton,BC,49.5031,-119.59
269,ca,V2B,Kamloops Northwest,BC,50.6903,-120.363
270,ca,V2C,Kamloops Central and Southeast,BC,50.6764,-120.34
271,ca,V2E,Kamloops South and West,BC,50.6598,-120.384
272,ca,V2G,Williams Lake,BC,52.1276,-122.127
273,ca,V2H,Kamloops North,BC,50.6902,-120.046
274,ca,V2J,Quesnel,BC,52.9692,-122.506
275,ca,V2K,Prince George North,BC,53.9313,-122.782
276,ca,V2L,Prince George East Central,BC,53.9112,-122.728
277,ca,V2M,Prince George West Central,BC,53.928,-122.788
278,ca,V2N,Prince George South,BC,53.9103,-122.784
279,ca,V2P,Chilliwack Central,BC,49.1551,-121.946
280,ca,V2R,Chilliwack West,BC,49.1409,-121.962
281,ca,V2S,Abbotsford Southeast,BC,49.0312,-122.301
282,ca,V2T,Abbotsford Southwest,BC,49.0382,-122.335
283,ca,V2V,Mission East,BC,49.1337,-122.343
284,ca,V2W,Maple Ridge East,BC,49.2201,-122.498
285,ca,V2X,Maple Ridge West,BC,49.2007,-122.664
286,ca,V2Y,Langley Township Northwest,BC,49.1175,-122.668
287,ca,V2Z,Langley Township Southwest,BC,49.0501,-122.674
288,ca,V3A,Langley City,BC,49.0764,-122.68
289,ca,V3B,Port Coquitlam Central,BC,49.2733,-122.797
290,ca,V3C,Port Coquitlam South,BC,49.2334,-122.77
291,ca,V3E,Port Coquitlam North,BC,49.2796,-122.811
292,ca,V3G,Abbotsford East,BC,49.0625,-122.246
293,ca,V3H,Port Moody,BC,49.2707,-122.883
294,ca,V3J,Coquitlam North,BC,49.2536,-122.909
295,ca,V3K,Coquitlam South,BC,49.2358,-122.869
296,ca,V3L,New Westminster Northeast,BC,49.2136,-122.895
297,ca,V3M,New Westminster Southwest (Includes Annacis Island),BC,49.2007,-122.907
298,ca,V3N,Burnaby (East Big Bend / Stride Avenue / Edmonds / Cariboo-Armstrong),BC,49.2201,-122.948
299,ca,V3R,Surrey North,BC,49.1641,-122.819
300,ca,V3S,Surrey East,BC,49.1011,-122.814
301,ca,V3T,Surrey Inner Northwest,BC,49.1783,-122.867
302,ca,V3V,Surrey Outer Northwest,BC,49.1647,-122.849
303,ca,V3W,Surrey Upper West,BC,49.0992,-122.869
304,ca,V3X,Surrey Lower West,BC,49.1173,-122.823
305,ca,V3Y,Pitt Meadows,BC,49.2273,-122.688
306,ca,V4A,Surrey Southwest,BC,49.0168,-122.774
307,ca,V4B,White Rock,BC,49.0268,-122.837
308,ca,V4C,Delta Northeast,BC,49.1348,-122.913
309,ca,V4E,Delta East,BC,49.0482,-122.959
310,ca,V4G,Delta East Central,BC,49.1367,-123.011
311,ca,V4K,Delta Central,BC,49.0798,-123.088
312,ca,V4L,Delta Southeast,BC,49.0023,-123.037
313,ca,V4M,Delta Southwest,BC,49.0025,-123.075
314,ca,V4N,Surrey Northeast,BC,49.1636,-122.768
315,ca,V4P,Surrey South,BC,49.0499,-122.804
316,ca,V4R,Maple Ridge Northwest,BC,49.2225,-122.498
317,ca,V4S,Mission West,BC,49.1589,-122.309
318,ca,V4T,Westbank,BC,49.838,-119.667
319,ca,V4V,Winfield,BC,50.0734,-119.444
320,ca,V4W,Langley Township East,BC,49.1307,-122.537
321,ca,V4X,Abbotsford West,BC,49.0024,-122.442
322,ca,V4Z,Chilliwack East,BC,49.146,-121.943
323,ca,V5A,Burnaby (Government Road / Lake City / SFU / Burnaby Mountain),BC,49.2869,-122.958
324,ca,V5B,Burnaby (Parkcrest-Aubrey / Ardingley-Sprott),BC,49.2846,-122.991
325,ca,V5C,Burnaby (Burnaby Heights / Willingdon Heights / West Central Valley),BC,49.2848,-123.022
326,ca,V5E,Burnaby (Lakeview-Mayfield / Richmond Park / Kingsway-Beresford),BC,49.2124,-122.97
327,ca,V5G,Burnaby (Cascade-Schou / Douglas-Gilpin),BC,49.2591,-123.023
328,ca,V5H,Burnaby (Maywood / Marlborough / Oakalla / Windsor),BC,49.2371,-123.023
329,ca,V5J,Burnaby (Suncrest / Sussex-Nelson / Clinton-Glenwood / West Big Bend),BC,49.2218,-123.022
330,ca,V5K,Vancouver (North Hastings- Sunrise),BC,49.293,-123.049
331,ca,V5L,Vancouver (North Grandview- Woodlands),BC,49.2835,-123.079
332,ca,V5M,Vancouver (South Hastings-Sunrise / North Renfrew- Collingwood),BC,49.2695,-123.056
333,ca,V5N,Vancouver (South Grandview- Woodlands / NE Kensington),BC,49.2699,-123.076
334,ca,V5P,Vancouver (SE Kensington / Victoria- Fraserview),BC,49.2393,-123.073
335,ca,V5R,Vancouver (South Renfrew- Collingwood),BC,49.2499,-123.056
336,ca,V5S,Vancouver (Killarney),BC,49.2286,-123.057
337,ca,V5T,Vancouver (East Mount Pleasant),BC,49.2701,-123.104
338,ca,V5V,Vancouver (West Kensington / NE Riley Park- Little Mountain),BC,49.2558,-123.104
339,ca,V5W,Vancouver (SE Riley Park- Little Mountain / SW Kensington / NE Oakridge / North Sunset),BC,49.2396,-123.098
340,ca,V5X,Vancouver (SE Oakridge / East Marpole / South Sunset),BC,49.2249,-123.105
341,ca,V5Y,Vancouver (West Mount Pleasant / West Riley Park- Little Mountain),BC,49.2702,-123.102
342,ca,V5Z,Vancouver (East Fairview / South Cambie),BC,49.2658,-123.115
343,ca,V6A,Vancouver (Strathcona / Chinatown / Downtown Eastside),BC,49.2862,-123.092
344,ca,V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),BC,49.2836,-123.104
345,ca,V6C,Vancouver (Waterfront / Coal Harbour / Canada Place),BC,49.2857,-123.114
346,ca,V6E,Vancouver (South West End),BC,49.2848,-123.123
347,ca,V6G,Vancouver (North West End / Stanley Park),BC,49.289,-123.129
348,ca,V6H,Vancouver (West Fairview / Granville Island / NE Shaughnessy),BC,49.2661,-123.128
349,ca,V6J,Vancouver (NW Shaughnessy / East Kitsilano / Quilchena),BC,49.2768,-123.147
350,ca,V6K,Vancouver (Central Kitsilano),BC,49.2738,-123.161
351,ca,V6L,Vancouver (NW Arbutus Ridge),BC,49.2571,-123.166
352,ca,V6M,Vancouver (South Shaughnessy / NW Oakridge / NE Kerrisdale / SE Arbutus Ridge),BC,49.2417,-123.129
353,ca,V6N,Vancouver (Dunbar- Southlands / Musqueam),BC,49.2376,-123.164
354,ca,V6P,Vancouver (SE Kerrisdale / SW Oakridge / West Marpole),BC,49.2254,-123.118
355,ca,V6R,Vancouver (West Kitsilano / Jericho),BC,49.273,-123.185
356,ca,V6S,Vancouver (Chaldecutt / South University Endowment Lands),BC,49.2574,-123.184
357,ca,V6T,Vancouver (UBC),BC,49.2765,-123.218
358,ca,V6V,Richmond Northeast,BC,49.1699,-123.091
359,ca,V6W,Richmond Southeast,BC,49.1261,-123.09
360,ca,V6X,Richmond North,BC,49.1701,-123.144
361,ca,V6Y,Richmond Central,BC,49.1483,-123.147
362,ca,V6Z,Vancouver (SW Downtown),BC,49.2814,-123.12
363,ca,V7A,Richmond South,BC,49.1467,-123.146
364,ca,V7B,Richmond (Sea Island / YVR),BC,49.178,-123.17
365,ca,V7C,Richmond West,BC,49.1745,-123.198
366,ca,V7E,Richmond Southwest,BC,49.1476,-123.19
367,ca,V7G,North Vancouver Outer East,BC,49.304,-122.969
368,ca,V7H,North Vancouver Inner East,BC,49.3011,-123.021
369,ca,V7J,North Vancouver East Central,BC,49.3016,-123.031
370,ca,V7K,North Vancouver North Central,BC,49.3322,-123.052
371,ca,V7L,North Vancouver South Central,BC,49.3042,-123.065
372,ca,V7M,North Vancouver Southwest Central,BC,49.3111,-123.08
373,ca,V7N,North Vancouver Northwest Central,BC,49.3325,-123.067
374,ca,V7P,North Vancouver Southwest,BC,49.3181,-123.096
375,ca,V7R,North Vancouver Northwest,BC,49.3328,-123.104
376,ca,V7S,West Vancouver North,BC,49.3585,-123.119
377,ca,V7T,West Vancouver Southeast,BC,49.324,-123.104
378,ca,V7V,West Vancouver South,BC,49.3271,-123.158
379,ca,V7W,West Vancouver West,BC,49.3465,-123.238
380,ca,V7X,Vancouver (Bentall Centre),BC,49.2935,-123.116
381,ca,V7Y,Vancouver (Pacific Centre),BC,49.2816,-123.125
382,ca,V8A,Powell River,BC,49.8021,-124.512
383,ca,V8C,Kitimat,BC,54.0662,-128.651
384,ca,V8G,Terrace,BC,54.5058,-128.582
385,ca,V8J,Prince Rupert,BC,54.3146,-130.341
386,ca,V8K,Saltspring Island,BC,48.9145,-123.566
387,ca,V8L,Sidney,BC,48.6128,-123.42
388,ca,V8M,Central Saanich,BC,48.566,-123.458
389,ca,V8N,Saanich East,BC,48.471,-123.344
390,ca,V8P,Saanich Southeast,BC,48.4458,-123.333
391,ca,V8R,Oak Bay North,BC,48.4266,-123.344
392,ca,V8S,Oak Bay South,BC,48.4061,-123.35
393,ca,V8T,Victoria North,BC,48.4278,-123.357
394,ca,V8V,Victoria South,BC,48.4192,-123.386
395,ca,V8W,Victoria Central British Columbia Provincial Government,BC,48.4202,-123.367
396,ca,V8X,Saanich South,BC,48.4488,-123.35
397,ca,V8Y,Saanich North,BC,48.501,-123.38
398,ca,V8Z,Saanich Central,BC,48.4449,-123.374
399,ca,V9A,Esquimalt,BC,48.449,-123.384
400,ca,V9B,Highlands,BC,48.4519,-123.442
401,ca,V9C,Metchosin,BC,48.4544,-123.458
402,ca,V9E,Saanich West,BC,48.4633,-123.454
403,ca,V9G,Ladysmith,BC,50.089,-125.344
404,ca,V9H,Campbell River Outskirts,BC,49.9164,-125.188
405,ca,V9J,Courtenay Northern Outskirts,BC,49.8684,-125.125
406,ca,V9K,Qualicum Beach,BC,49.3506,-124.409
407,ca,V9L,Duncan,BC,48.7768,-123.708
408,ca,V9M,Comox,BC,49.6728,-124.947
409,ca,V9N,Courtenay Central,BC,49.686,-125.019
410,ca,V9P,Parksville,BC,49.3233,-124.323
411,ca,V9R,Nanaimo South,BC,49.136,-123.948
412,ca,V9S,Nanaimo Central,BC,49.174,-123.942
413,ca,V9T,Nanaimo North,BC,49.2079,-123.979
414,ca,V9V,Nanaimo Northwest,BC,49.2477,-124.05
415,ca,V9W,Campbell River Central,BC,50.0059,-125.234
416,ca,V9X,Cedar,BC,49.1207,-123.928
417,ca,V9Y,Port Alberni,BC,49.2197,-124.81
418,ca,R0A,Southeastern Manitoba (Lorette),MB,49.0563,-96.1126
419,ca,R0B,Northern Manitoba (Norway House),MB,55.8244,-98.8348
420,ca,R0C,North Interlake (Stonewall),MB,50.7011,-97.1462
421,ca,R0E,Eastern Manitoba (Beausejour),MB,50.4275,-95.3439
422,ca,R0G,South Central Manitoba (Altona),MB,49.0698,-98.7619
423,ca,R0H,South Interlake (MacGregor),MB,49.7223,-99.0009
424,ca,R0J,Riding Mountain (Neepawa),MB,50.7774,-99.5546
425,ca,R0K,Brandon Region (Killarney),MB,49.0694,-99.527
426,ca,R0L,Western Manitoba (Swan River),MB,52.4175,-100.958
427,ca,R0M,Southwestern Manitoba (Virden),MB,50.0226,-101.364
428,ca,R1A,Selkirk,MB,50.1483,-96.8756
429,ca,R1B,Lockport,MB,50.0958,-96.9329
430,ca,R1N,Portage la Prairie,MB,49.9694,-98.3131
431,ca,R2C,Winnipeg (Transcona),MB,49.9069,-97.0011
432,ca,R2E,East St. Paul,MB,49.9611,-97.0212
433,ca,R2G,Winnipeg (River East North),MB,49.9465,-97.0585
434,ca,R2H,Winnipeg (St. Boniface NW),MB,49.8792,-97.1062
435,ca,R2J,Winnipeg (St. Boniface NE),MB,49.8717,-97.0765
436,ca,R2K,Winnipeg (River East Central),MB,49.9225,-97.0947
437,ca,R2L,Winnipeg (River East South),MB,49.9069,-97.0845
438,ca,R2M,Winnipeg (St. Vital North),MB,49.853,-97.0998
439,ca,R2N,Winnipeg (St. Vital SW),MB,49.819,-97.0926
440,ca,R2P,Winnipeg (Seven Oaks West),MB,49.9585,-97.1796
441,ca,R2R,Winnipeg (Inkster West),MB,49.9324,-97.1988
442,ca,R2V,Winnipeg (Seven Oaks East),MB,49.9378,-97.1183
443,ca,R2W,Winnipeg (Point Douglas East),MB,49.9241,-97.1292
444,ca,R2X,Winnipeg (Point Douglas West / Inkster East),MB,49.928,-97.1618
445,ca,R2Y,Winnipeg (St. James-Assiniboia NW),MB,49.8963,-97.297
446,ca,R3A,Winnipeg (Centennial),MB,49.9004,-97.1457
447,ca,R3B,Winnipeg (Chinatown / Civic Centre / Exchange District),MB,49.8972,-97.1366
448,ca,R3C,Winnipeg (Broadway / The Forks / Portage and Main) Manitoba Provincial Government,MB,49.8788,-97.159
449,ca,R3E,Winnipeg (Sargent Park / Daniel McIntyre / Inkster SE),MB,49.9139,-97.1847
450,ca,R3G,Winnipeg (Minto / St. Mathews / Wolseley),MB,49.8826,-97.1623
451,ca,R3H,Winnipeg (St. James-Assiniboia NE / YWG),MB,49.8971,-97.2163
452,ca,R3J,Winnipeg (St. James-Assiniboia SE),MB,49.8858,-97.2601
453,ca,R3K,Winnipeg (St. James-Assiniboia SW),MB,49.8811,-97.3194
454,ca,R3L,Winnipeg (River Heights East),MB,49.8671,-97.1225
455,ca,R3M,Winnipeg (River Heights Central),MB,49.8663,-97.1639
456,ca,R3N,Winnipeg (River Heights West),MB,49.8722,-97.1888
457,ca,R3P,Winnipeg (Fort Garry NW / Tuxedo),MB,49.834,-97.1865
458,ca,R3R,Winnipeg (Assiniboine South / Betsworth),MB,49.854,-97.2712
459,ca,R3S,Winnipeg (Wilkes South),MB,49.842,-97.3083
460,ca,R3T,Winnipeg (Fort Garry NE / University of Manitoba),MB,49.849,-97.1497
461,ca,R3V,Winnipeg (Fort Garry South),MB,49.7732,-97.1561
462,ca,R3W,Winnipeg (Grassie / Pequis),MB,49.8968,-97.0279
463,ca,R3X,Winnipeg (St. Boniface South / St. Vital SE),MB,49.8378,-97.0675
464,ca,R3Y,Winnipeg (Fort Garry West),MB,49.8275,-97.183
465,ca,R4A,West St. Paul,MB,49.977,-97.0633
466,ca,R4H,Headingley East,MB,49.8628,-97.3348
